"PID_PRCPID","OID_CNT","FirstOfUSE_MAIN","MAX_FLR","TOT_FLRARE","A_ATHLETIC","A_ACADEMIC","A_PUBLCASM","A_FIREPOL","A_GARAGE","A_HOTEL","A_LIBRARY","A_MALL","A_MEDICAL","A_MUSEUM","A_OFFICE","A_RESIDENT","A_RESTRNT","A_RETAIL","A_SUPERMRK","A_SCHOOL","A_WORSHIP"
"0503607000a",1,"Residential",5,759.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,759.03,0.00,0.00,0.00,0.00,0.00
"0503608000",1,"Residential",5,530.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,530.42,0.00,0.00,0.00,0.00,0.00
"0503609000",1,"Residential",6,559.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,559.31,0.00,0.00,0.00,0.00,0.00
"0503610000",1,"Residential",4,744.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,744.38,0.00,0.00,0.00,0.00,0.00
"0503611000",3,"Residential",5,798.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,798.28,0.00,0.00,0.00,0.00,0.00
"0503612000",1,"Residential",6,513.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,513.31,0.00,0.00,0.00,0.00,0.00
"0503613000",1,"Residential",6,674.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,674.32,0.00,0.00,0.00,0.00,0.00
"0503614000",2,"Residential",7,996.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,996.60,0.00,0.00,0.00,0.00,0.00
"0503615000",2,"Residential",5,1033.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1033.91,0.00,0.00,0.00,0.00,0.00
"0503616000",1,"Residential",5,594.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,594.70,0.00,0.00,0.00,0.00,0.00
"0503617000",1,"Residential",4,391.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,391.07,0.00,0.00,0.00,0.00,0.00
"0503618000",1,"Residential",4,417.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,417.00,0.00,0.00,0.00,0.00,0.00
"0503619000",1,"Residential",4,393.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,393.48,0.00,0.00,0.00,0.00,0.00
"0503620000",1,"Residential",5,1001.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1001.73,0.00,0.00,0.00,0.00,0.00
"0503621000",1,"Residential",6,815.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,815.06,0.00,0.00,0.00,0.00,0.00
"0503622000",1,"Residential",5,465.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,465.57,0.00,0.00,0.00,0.00,0.00
"0503623000",1,"Residential",5,479.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,479.86,0.00,0.00,0.00,0.00,0.00
"0503624000",1,"Residential",6,642.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,642.73,0.00,0.00,0.00,0.00,0.00
"0503625000",1,"Residential",6,606.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,606.08,0.00,0.00,0.00,0.00,0.00
"0503626000",1,"Residential",5,446.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,446.85,0.00,0.00,0.00,0.00,0.00
"0503627000",1,"Residential",5,480.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.30,0.00,0.00,0.00,0.00,0.00
"0503628000",1,"Residential",5,473.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,473.25,0.00,0.00,0.00,0.00,0.00
"0503629000",1,"Residential",5,473.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,473.58,0.00,0.00,0.00,0.00,0.00
"0503630000",1,"Residential",5,468.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,468.74,0.00,0.00,0.00,0.00,0.00
"0503631000",1,"Residential",5,444.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,444.73,0.00,0.00,0.00,0.00,0.00
"0503632000",1,"Residential",5,472.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,472.52,0.00,0.00,0.00,0.00,0.00
"0503633000",1,"Residential",6,561.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,561.81,0.00,0.00,0.00,0.00,0.00
"0503634000",1,"Residential",6,779.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,779.63,0.00,0.00,0.00,0.00,0.00
"0503635000",1,"Residential",6,821.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,821.55,0.00,0.00,0.00,0.00,0.00
"0503636000",2,"Residential",6,905.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,905.54,0.00,0.00,0.00,0.00,0.00
"0503637000",1,"Residential",6,643.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,643.70,0.00,0.00,0.00,0.00,0.00
"0503638000",1,"Residential",6,1944.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1944.26,0.00,0.00,0.00,0.00,0.00
"0503640000",1,"Residential",7,1385.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1385.05,0.00,0.00,0.00,0.00,0.00
"0503641000",1,"Residential",7,1354.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1354.75,0.00,0.00,0.00,0.00,0.00
"0503642000",1,"Residential",7,4549.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3899.39,0.00,649.89,0.00,0.00,0.00
"0503644000",2,"Residential",11,7422.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7422.65,0.00,0.00,0.00,0.00,0.00
"0503646000",2,"Residential",6,711.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,711.67,0.00,0.00,0.00,0.00,0.00
"0503647000",1,"Residential",5,784.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,784.12,0.00,0.00,0.00,0.00,0.00
"0503648000",2,"Residential",6,778.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,778.34,0.00,0.00,0.00,0.00,0.00
"0503649000",1,"Residential",5,712.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,712.90,0.00,0.00,0.00,0.00,0.00
"0503650000",1,"Residential",5,691.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,691.60,0.00,0.00,0.00,0.00,0.00
"0503651000",1,"Residential",5,747.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,747.36,0.00,0.00,0.00,0.00,0.00
"0503652000",2,"Residential",5,654.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,654.50,0.00,0.00,0.00,0.00,0.00
"0503653000",2,"Hotel",7,965.15,0.00,0.00,0.00,0.00,0.00,965.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"0503654000",1,"Residential",5,704.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,704.01,0.00,0.00,0.00,0.00,0.00
"0503655000",1,"Residential",5,717.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,717.79,0.00,0.00,0.00,0.00,0.00
"0503656000",1,"Residential",5,733.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,733.86,0.00,0.00,0.00,0.00,0.00
"0503657000",1,"Residential",5,681.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,681.36,0.00,0.00,0.00,0.00,0.00
"0503658000",1,"Residential",4,422.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,422.05,0.00,0.00,0.00,0.00,0.00
"0503659000",1,"Residential",4,446.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,446.59,0.00,0.00,0.00,0.00,0.00
"0503660000",1,"Residential",6,696.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,696.37,0.00,0.00,0.00,0.00,0.00
"0503661000",3,"Residential",7,718.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,718.87,0.00,0.00,0.00,0.00,0.00
"0503662000",1,"Residential",5,599.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,599.32,0.00,0.00,0.00,0.00,0.00
"0503663000",1,"Residential",5,582.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,582.60,0.00,0.00,0.00,0.00,0.00
"0503664000",1,"Residential",5,617.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,617.55,0.00,0.00,0.00,0.00,0.00
"0503665000",1,"Residential",4,405.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,405.85,0.00,0.00,0.00,0.00,0.00
"0503666000",1,"Residential",5,503.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,503.61,0.00,0.00,0.00,0.00,0.00
"0503667000",1,"Residential",4,373.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,373.17,0.00,0.00,0.00,0.00,0.00
"0503668000",1,"Residential",5,527.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,527.24,0.00,0.00,0.00,0.00,0.00
"0503669000",1,"Residential",5,495.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,495.53,0.00,0.00,0.00,0.00,0.00
"0503670000",1,"Residential",5,463.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,463.19,0.00,0.00,0.00,0.00,0.00
"0503671000",2,"Worship",6,3274.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3274.20
"0503672000",1,"Residential",5,1024.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1024.53,0.00,0.00,0.00,0.00,0.00
"0503673000",1,"Residential",5,926.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,926.48,0.00,0.00,0.00,0.00,0.00
"0503674000",2,"Residential",5,971.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,971.03,0.00,0.00,0.00,0.00,0.00
"0503675000",1,"Residential",5,824.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,824.92,0.00,0.00,0.00,0.00,0.00
"0503676000",1,"Residential",6,925.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,925.84,0.00,0.00,0.00,0.00,0.00
"0503677000",1,"Residential",5,816.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,816.61,0.00,0.00,0.00,0.00,0.00
"0503678000",1,"Residential",6,978.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,978.52,0.00,0.00,0.00,0.00,0.00
"0503679000",3,"Residential",6,914.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,914.41,0.00,0.00,0.00,0.00,0.00
"0503680000",3,"Residential",6,1614.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1614.34,0.00,0.00,0.00,0.00,0.00
"0503681000",2,"Residential",5,977.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,977.52,0.00,0.00,0.00,0.00,0.00
"0503682000",1,"Residential",5,837.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,837.54,0.00,0.00,0.00,0.00,0.00
"0503683000",1,"Residential",5,856.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,856.58,0.00,0.00,0.00,0.00,0.00
"0503684000",1,"Residential",5,861.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,861.74,0.00,0.00,0.00,0.00,0.00
"0503685000",2,"Residential",6,1328.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1328.77,0.00,0.00,0.00,0.00,0.00
"0503686000",2,"Residential",6,1030.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1030.95,0.00,0.00,0.00,0.00,0.00
"0503687000",1,"Residential",6,887.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,887.66,0.00,0.00,0.00,0.00,0.00
"0503688000",1,"Residential",5,749.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,749.38,0.00,0.00,0.00,0.00,0.00
"0503690000",2,"Residential",6,1729.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1729.61,0.00,0.00,0.00,0.00,0.00
"0503692000",7,"Residential",7,6334.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6334.12,0.00,0.00,0.00,0.00,0.00
"0400898000",1,"Hotel",5,1089.41,0.00,0.00,0.00,0.00,0.00,1089.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"0400899000",1,"Residential",4,416.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,416.51,0.00,0.00,0.00,0.00,0.00
"0400900000",2,"Residential",4,469.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,469.24,0.00,0.00,0.00,0.00,0.00
"0400901000",2,"Residential",5,507.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,507.62,0.00,0.00,0.00,0.00,0.00
"0400905000a",2,"Hotel",12,19449.96,0.00,0.00,0.00,0.00,5770.74,11755.63,0.00,0.00,0.00,0.00,0.00,0.00,1923.58,0.00,0.00,0.00,0.00
"0400905000b",3,"Garage",2,1793.01,0.00,0.00,0.00,0.00,1793.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"0400905010",1,"Residential",20,16897.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16897.76,0.00,0.00,0.00,0.00,0.00
"0400921000",1,"Residential",5,542.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,542.01,0.00,0.00,0.00,0.00,0.00
"0400922000",1,"Residential",5,520.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,520.79,0.00,0.00,0.00,0.00,0.00
"0400923000",1,"Residential",5,499.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,499.90,0.00,0.00,0.00,0.00,0.00
"0400924000",1,"Office",5,776.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,776.23,0.00,0.00,0.00,0.00,0.00,0.00
"0400925010",3,"Residential",6,1646.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1646.92,0.00,0.00,0.00,0.00,0.00
"0400927000",1,"Residential",5,694.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,694.75,0.00,0.00,0.00,0.00,0.00
"0400928000",1,"Residential",5,754.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,754.05,0.00,0.00,0.00,0.00,0.00
"0400929000",1,"Residential",5,708.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,708.96,0.00,0.00,0.00,0.00,0.00
"0400930000",3,"Residential",5,415.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,415.80,0.00,0.00,0.00,0.00,0.00
"0400931000",2,"Residential",5,469.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,469.97,0.00,0.00,0.00,0.00,0.00
"0400932000",2,"Residential",5,360.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,360.11,0.00,0.00,0.00,0.00,0.00
"0400933000",2,"Residential",5,502.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,502.45,0.00,0.00,0.00,0.00,0.00
"0400934000",2,"Residential",5,486.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,486.81,0.00,0.00,0.00,0.00,0.00
"0400935000",2,"Residential",4,339.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,339.93,0.00,0.00,0.00,0.00,0.00
"0400936000",2,"Residential",4,340.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,340.68,0.00,0.00,0.00,0.00,0.00
"0400937000",2,"Residential",4,387.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,387.73,0.00,0.00,0.00,0.00,0.00
"0400938000",2,"Residential",4,371.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,371.68,0.00,0.00,0.00,0.00,0.00
"0400945000",9,"Residential",4,3359.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3359.86,0.00,0.00,0.00,0.00,0.00
"0400948000",1,"Residential",4,579.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,579.79,0.00,0.00,0.00,0.00,0.00
"0400949000",1,"Residential",4,515.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,515.75,0.00,0.00,0.00,0.00,0.00
"0400950000",1,"Residential",4,556.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,556.88,0.00,0.00,0.00,0.00,0.00
"0400951000",1,"Residential",4,536.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,536.59,0.00,0.00,0.00,0.00,0.00
"0400952000",1,"Residential",4,573.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,573.01,0.00,0.00,0.00,0.00,0.00
"0400953000",1,"Residential",4,387.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,387.76,0.00,0.00,0.00,0.00,0.00
"0400954000",1,"Residential",4,377.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,377.73,0.00,0.00,0.00,0.00,0.00
"0400955000",1,"Residential",4,1065.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1065.67,0.00,0.00,0.00,0.00,0.00
"0400958000",1,"Residential",5,421.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,421.24,0.00,0.00,0.00,0.00,0.00
"0400959000",1,"Residential",4,416.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,416.63,0.00,0.00,0.00,0.00,0.00
"0400960000",1,"Office",4,353.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.83,0.00,0.00,0.00,0.00,0.00,0.00
"0400961000",1,"Residential",4,331.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,331.13,0.00,0.00,0.00,0.00,0.00
"0400962000",1,"Residential",4,382.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,382.39,0.00,0.00,0.00,0.00,0.00
"0400963000",1,"Residential",4,357.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,357.04,0.00,0.00,0.00,0.00,0.00
"0400964000",1,"Residential",4,401.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,401.36,0.00,0.00,0.00,0.00,0.00
"0400965000",5,"Residential",6,3688.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3688.78,0.00,0.00,0.00,0.00,0.00
"0400967000",1,"Office",2,610.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,610.38,0.00,0.00,0.00,0.00,0.00,0.00
"0400968000",1,"Residential",5,2246.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2246.30,0.00,0.00,0.00,0.00,0.00
"0400969000",1,"Residential",4,1535.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1535.94,0.00,0.00,0.00,0.00,0.00
"0400970000",3,"Residential",5,3401.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3401.50,0.00,0.00,0.00,0.00,0.00
"0400971000",2,"Residential",5,5151.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5151.20,0.00,0.00,0.00,0.00,0.00
"0400972000",3,"Residential",5,8650.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8650.97,0.00,0.00,0.00,0.00,0.00
"0400975000",1,"Residential",8,8649.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8649.29,0.00,0.00,0.00,0.00,0.00
"0400977000",1,"Residential",3,257.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,257.03,0.00,0.00,0.00,0.00,0.00
"0400978000",1,"Residential",4,289.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,289.57,0.00,0.00,0.00,0.00,0.00
"0400979000",1,"Residential",3,223.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,223.12,0.00,0.00,0.00,0.00,0.00
"0400980000",1,"Residential",4,302.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,302.27,0.00,0.00,0.00,0.00,0.00
"0400981000",1,"Residential",4,317.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,317.45,0.00,0.00,0.00,0.00,0.00
"0400982000",1,"Residential",3,220.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220.29,0.00,0.00,0.00,0.00,0.00
"0400983000",1,"Residential",3,247.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,247.61,0.00,0.00,0.00,0.00,0.00
"0400984000",1,"Residential",3,246.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,246.84,0.00,0.00,0.00,0.00,0.00
"0400985000a",4,"Mall",5,47829.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47829.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"0400985000b",4,"Hotel",43,73810.13,0.00,0.00,0.00,0.00,0.00,73810.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"0400985000c",1,"Residential",9,14808.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14808.19,0.00,0.00,0.00,0.00,0.00
"0400985000d",1,"Garage",9,31184.07,0.00,0.00,0.00,0.00,31184.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"0400985000e",1,"Office",12,134771.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56154.93,0.00,0.00,78616.90,0.00,0.00,0.00,0.00,0.00,0.00
"0401006000",3,"Residential",5,494.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,494.03,0.00,0.00,0.00,0.00,0.00
"0401007000",3,"Residential",5,451.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,451.82,0.00,0.00,0.00,0.00,0.00
"0401008000",4,"Residential",5,1290.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1290.51,0.00,0.00,0.00,0.00,0.00
"0401011000",1,"Residential",8,6461.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6461.20,0.00,0.00,0.00,0.00,0.00
"0401013000",5,"Office",15,26487.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24648.88,0.00,1838.48,0.00,0.00,0.00,0.00
"0401037010",1,"Residential",26,31218.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31218.12,0.00,0.00,0.00,0.00,0.00
"0401037050",1,"Residential",25,29070.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29070.06,0.00,0.00,0.00,0.00,0.00
"0401037075",1,"Residential",26,30455.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30455.10,0.00,0.00,0.00,0.00,0.00
"0401037085",1,"Residential",28,28627.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28627.53,0.00,0.00,0.00,0.00,0.00
"0401037100a",1,"Office",54,137295.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137295.94,0.00,0.00,0.00,0.00,0.00,0.00
"0401037100b",1,"Office",25,66003.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66003.71,0.00,0.00,0.00,0.00,0.00,0.00
"0401037100c",3,"Garage",1,9739.56,0.00,0.00,0.00,0.00,9739.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"0401037100d",9,"Mall",5,90177.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90177.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"0401037100e",1,"Office",36,77317.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77317.96,0.00,0.00,0.00,0.00,0.00,0.00
"0401037300",9,"Hotel",29,92489.65,0.00,0.00,0.00,0.00,0.00,92489.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
